mass ratio,period(days),semi-major axis(AU),cos_i,eccentricity,arg periastron,phase,Projected Semparation(AU),Model Contrast,AO Rejected 1,Full Rejected
0.4794430125954324,4610.117127325119,5.096807518993898,0.5493648778888146,0.16881100417198464,2.2534773535175696,2.6741092587298305,3.5825580007314066,1.8559288536015144,0.0,0.0
0.7720566982747328,2817.3906881436883,3.898056237962786,0.4192349369193775,0.5648925491023886,0.6076018536648327,3.8046071010206792,4.720025672141847,0.8037211743449886,0.0,0.0
0.6081828722247485,3727199.745340718,454.8041673162005,0.6951049577821787,0.8667959054737089,0.899149223765488,6.1202586265114505,724.015426468488,1.381659538967182,0.0,0.0
0.6992879223194461,108408527.2599346,4381.156826827985,0.27989145314020114,0.9133222668930847,1.846649831859625,2.557578331157414,7617.863808896592,1.0580135946599825,0.0,0.0
0.6022620594152609,330851352.45814896,9039.07462717236,0.3068593045552842,0.672346212670873,2.5904784434785904,4.199985157271501,10742.860674910336,1.400966187013072,0.0,0.0
0.957194816455324,47840743.42305004,2661.9556256492624,0.4757959453927483,0.18822041015697827,0.6952982053297134,0.5210479267776476,1276.6721697180897,0.15266844648562294,0.0,0.0
0.8480413797233227,831.5522357547475,1.752350998056842,0.11051202140630234,0.0454,0.3832227458693661,5.715755101640537,1.4480365741933252,0.5381567625688399,0.0,0.0
0.4865997530386572,9397.526017202787,8.207254285347997,0.1557171183240429,0.3115129088825734,1.210952116738716,0.5087995125553961,8.32781771563382,1.8283202897962463,0.0,0.0
0.46153779430177944,1033686027.6433579,18734.98257636536,0.34502567922238914,0.886063387002811,2.852328498332403,5.482345064830767,14689.387285024826,1.9265285670342003,0.0,0.0
0.23698491729017546,695584.7341406252,136.08565320636734,0.9242274898201551,0.7498469471628384,0.7512079753320854,5.487766990787995,215.98808809777225,3.2848933412860983,1.0,1.0
0.34178013540211905,6901.80469733588,6.456439353114723,0.8885808606791462,0.19730717017013852,1.3192202489563134,2.3973402350072957,7.063219523618678,2.498691605898462,0.0,0.0
0.4713839980709188,66.94879747294833,0.30282708036213457,0.6058272652586391,0.0641,2.1492634560435486,2.429918096014257,0.18357585616560096,1.890924854413262,0.0,0.0
