mass ratio,period(days),semi-major axis(AU),cos_i,eccentricity,arg periastron,phase,Projected Separation(AU),Model Contrast
0.3991423240216082,196303.14529024716,62.03822541133074,0.6707347049728685,0.873116224124814,0.09237653177288772,3.2308325504658906,7.667797823434593,2.289225594168485
0.9013899793882958,10587.406365853192,9.809284971540002,0.8160407584687247,0.8559234747852649,2.028448709232911,1.461507927006969,9.267801789337291,0.3656148111248383
0.4180746146585935,31714465.645289578,1848.5244080183659,0.5012164615210419,0.6211338824953636,1.1247832519018812,2.2787102666886083,2585.7708613591217,2.1959204562883095
0.18023874079239022,23041.194055057535,14.05229222706768,0.10637343291403412,0.03135772370026468,1.7509651495483658,0.8470955255160608,13.927265646139276,4.055864369393764
0.2512322712696229,67.76045311999344,0.29411515933966936,0.3152141674975194,0.2798,1.462682629105045,5.021733814461706,0.2112106171821031,3.2282359567252152
0.6686851773327535,968206308.6952199,19062.973217645842,0.7523688086920925,0.9789664820951103,0.297864472026422,4.139415364424853,27209.849701375493,1.2202724941496683
0.01746635432036381,5214709.101727364,496.68453708903417,0.728234964889171,0.8592351301428964,2.3146608537766142,5.543637302654375,780.4708435957291,inf
0.28941537395651906,396708720.878457,9650.119160310269,0.8563899077213665,0.8177002998598377,1.4840872074600477,3.048612005394488,17510.774394142943,2.916680754319981
0.9850131441252176,9.553211155211166,0.09291973087074504,0.37093644757344013,0.0956,2.8973473683698554,2.589394474743289,0.09441102536542695,0.05557873949540415
0.6320836668722433,57299336.93652907,2873.6537173622073,0.778909216996629,0.7225874553509466,1.671708127118205,4.569316455934065,4437.2692877047875,1.3585947444261608
0.08409038983660988,460025048.7417368,10053.023885755942,0.19380612883941128,0.3773696148203975,3.1068127492988546,5.266413394117049,9292.25002998466,inf
0.31838495449505877,18825.60014873221,12.742868332660645,0.6496495842564445,0.32641959734261916,0.6345496737283451,4.0298358591262895,7.9900606384569794,2.7217998563697066
0.7593266001983894,759.6654270328794,1.6505079749929188,0.6495642204666568,0.299,2.1677047472841515,4.236306022639617,1.1654044497145808,0.8922994946363234
0.9226796789809798,595.6842037200998,1.4456625501167328,0.08195335044009844,0.07410000000000001,1.2991322187927876,2.4732221229501685,0.9449681093371454,0.28903370823000873
0.7322085262624943,1920.9153857553456,3.0476103766530143,0.1440363350686883,0.14589388512667276,2.6388645427073483,1.9807593782589679,1.9006707011469788,0.9909110102176424
0.2867517425324564,1715.8516223291836,2.5599921742735643,0.5695948556105048,0.754598561210536,0.9648753465839423,4.880669595469707,3.5914250418716622,2.9415618703633646
0.07468129644637644,2167726.4193822155,281.741035760296,0.8512291674125971,0.016431238898578438,3.0372994097500268,5.811117003971514,276.5025699841091,inf
0.06953035184066048,121121351.20782913,4111.169716045614,0.29195482051846067,0.8553086628250541,0.20524038687405805,3.8056225553957304,2354.591088020019,inf
0.7367263508095808,9167.228902595509,8.646156215501719,0.5819568013485841,0.897939125597369,0.3010750311184021,5.071707840478773,8.045495140309885,0.9724165913014247
0.5772308527393245,5534232.861892712,598.0772325102156,0.12297552509520904,0.11304448869802573,1.9957082719041743,0.01777370361383884,656.6890998303627,1.562683909552458
0.46972653066805825,2531.0694723220777,3.4676515566749417,0.985147587675687,0.3487515261858101,0.0016657164563141018,2.2511691086702768,4.595756730351568,1.982040491005292
0.32861000857062717,23190.275288113935,14.681046206562442,0.04457116542777595,0.25047576065498867,0.9480833761337963,1.5000878046982649,15.062234613914201,2.6591341239579265
0.07920189866144789,596917195.2868162,11941.645914267505,0.5619900706197329,0.10427199719088934,2.9383337539342267,3.9944833784797766,10968.281028223788,inf
0.27839317343112713,44310193.09939796,2231.744495567091,0.8831805405412152,0.47956398956912893,2.3883080055254147,5.311353974229775,2461.562320883411,3.005705326014856
0.27559681630335875,821691694.859741,15624.194501587821,0.9028092813172539,0.6300536915372907,0.9186575571094213,0.6552790779301726,12038.179950931404,3.018858309480069
0.5890096872965009,2699474.0722558415,371.5199887343683,0.9279149480599909,0.49195061938417306,0.4622013775973642,3.111005020748654,505.97551835151546,1.5177498557419753
0.5283861687340448,6911.518250623217,6.863525243094683,0.20823914124190268,0.5456551488450195,2.583009720458195,1.3969966872268293,8.02273205983888,1.750539921705677
